onset	duration	nwb_table	ses_ID	pen_ID	sub_ID	cond_ID	stim_ID	rotation	luminance	pdOnTS	pdOffTS
1384.5554296700402	0.505239782520448	trials	200117SL	p29	Z08115	54	8.0	135.0	4	1384.7054296700403	1384.9106694525606
1384.9757092246962	0.5352797506889146	trials	200117SL	p29	Z08115	105	14.0	270.0	4	1385.1257092246963	1385.360988975385
1385.4260287475208	0.5352397507313071	trials	200117SL	p29	Z08115	279	8.0	90.0	12	1385.576028747521	1385.811268498252
1386.7969072948865	0.5152397719239161	trials	200117SL	p29	Z08115	233	7.0	315.0	8	1386.9469072948866	1387.1621470668103
1387.2272268389038	0.5252397613276116	trials	200117SL	p29	Z08115	146	10.0	45.0	8	1387.3772268389039	1387.6024666002313
1388.8082651635762	0.5152397719241435	trials	200117SL	p29	Z08115	74	13.0	180.0	4	1388.9582651635762	1389.1735049355002
1389.2385447076358	0.505239782520448	trials	200117SL	p29	Z08115	90	14.0	225.0	4	1389.388544707636	1389.5937844901562
1389.6488242728883	0.5152397719239161	trials	200117SL	p29	Z08115	148	12.0	45.0	8	1389.7988242728884	1390.0140640448121
1390.079103816948	0.5352397507313071	trials	200117SL	p29	Z08115	188	7.0	180.0	8	1390.229103816948	1390.4643435676792
1390.519383350411	0.5852796977071648	trials	200117SL	p29	Z08115	214	3.0	270.0	8	1390.6693833504112	1390.9546630481182
1391.0397027990612	0.5252797612852191	trials	200117SL	p29	Z08115	106	0.0	315.0	4	1391.1897027990613	1391.4149825603463
1391.4800223324821	0.5252397613276116	trials	200117SL	p29	Z08115	111	5.0	315.0	4	1391.6300223324822	1391.8552620938096
1391.9403018447526	0.5252797612852191	trials	200117SL	p29	Z08115	7	6.0	0.0	4	1392.0903018447527	1392.3155816060378
1395.5927379744944	0.5052397825202206	trials	200117SL	p29	Z08115	127	6.0	0.0	8	1395.7427379744945	1395.9479777570145
1396.0130175291504	0.5152397719239161	trials	200117SL	p29	Z08115	291	5.0	135.0	12	1396.1630175291505	1396.3782573010742
1396.44329707321	0.5252397613276116	trials	200117SL	p29	Z08115	252	11.0	0.0	12	1396.5932970732101	1396.8185368345376
1396.8735766172697	0.5252397613276116	trials	200117SL	p29	Z08115	308	7.0	180.0	12	1397.0235766172698	1397.2488163785972
1397.3238961400941	0.5051997825628405	trials	200117SL	p29	Z08115	319	3.0	225.0	12	1397.4738961400942	1397.6790959226569
1397.7641756735575	0.495199793159145	trials	200117SL	p29	Z08115	51	5.0	135.0	4	1397.9141756735576	1398.1093754667165
1398.1944552176171	0.4952397931167525	trials	200117SL	p29	Z08115	156	5.0	90.0	8	1398.3444552176172	1398.5396950107338
1398.6247347616768	0.5152397719239161	trials	200117SL	p29	Z08115	52	6.0	135.0	4	1398.7747347616769	1398.9899745336006
1401.2264520047995	0.505239782520448	trials	200117SL	p29	Z08115	345	14.0	270.0	12	1401.3764520047996	1401.5816917873199
1401.6467315594557	0.5252397613276116	trials	200117SL	p29	Z08115	235	9.0	315.0	8	1401.7967315594558	1402.0219713207832
1402.0770111035154	0.5252397613276116	trials	200117SL	p29	Z08115	87	11.0	225.0	4	1402.2270111035155	1402.4522508648429
1402.517330636936	0.525239761327839	trials	200117SL	p29	Z08115	246	5.0	0.0	12	1402.6673306369362	1402.8925703982638
1402.9476101809958	0.525239761327839	trials	200117SL	p29	Z08115	320	4.0	225.0	12	1403.0976101809958	1403.3228499423235
1403.387889714459	0.5152397719241435	trials	200117SL	p29	Z08115	115	9.0	315.0	4	1403.5378897144592	1403.7531294863832
